,SID,X,Private,Class,Sex,Condition,Item,Soph_pre,Correct_pre,Soph_post,Correct_post,Theta
1669,956031001,1669,0,10,M,REV,E,2,1,2,1,0.3079979
1670,956031001,1670,0,10,M,REV,G,2,1,2,1,0.3079979
1671,956031001,1671,0,10,M,REV,H,H,0,1,0,0.3079979
1672,956031001,1672,0,10,M,REV,I,H,0,0,0,0.3079979
1673,956031001,1673,0,10,M,REV,J,1,1,2,0,0.3079979
1674,956031001,1674,0,10,M,REV,K,2,1,2,1,0.3079979
1675,956031001,1675,0,10,M,REV,L,H,0,1,0,0.3079979
1676,956031001,1676,0,10,M,REV,M,1,0,1,1,0.3079979
1677,956031001,1677,0,10,M,REV,N,NA,NA,H,1,0.3079979
1678,956031001,1678,0,10,M,REV,P,NA,NA,3,2,0.3079979
1679,956031001,1679,0,10,M,REV,Q,NA,NA,0,0,0.3079979
1680,956031001,1680,0,10,M,REV,U,NA,NA,2,1,0.3079979
1681,956031001,1681,0,10,M,REV,V,NA,NA,1,0,0.3079979
1682,956031001,1682,0,10,M,REV,X,NA,NA,1,0,0.3079979
1683,956031001,1683,0,10,M,REV,X15,H,0,H,0,0.3079979
1684,956031001,1684,0,10,M,REV,X21,NA,NA,3,1,0.3079979
1685,956031001,1685,0,10,M,REV,X31.1,NA,NA,1,1,0.3079979
1686,956031001,1686,0,10,M,REV,X32,NA,NA,0,0,0.3079979
1687,956031001,1687,0,10,M,REV,X33,H,0,2,0,0.3079979
1688,956031001,1688,0,10,M,REV,X37,NA,NA,1,0,0.3079979
1689,956031001,1689,0,10,M,REV,X50,NA,NA,H,0,0.3079979
1690,956031001,1690,0,10,M,REV,Z,NA,NA,H,0,0.3079979
1691,956031002,1691,0,10,F,BAU,B,1,1,H,1,-1.165113
1692,956031002,1692,0,10,F,BAU,C,H,1,H,1,-1.165113
1693,956031002,1693,0,10,F,BAU,Da,H,1,1,0,-1.165113
1694,956031002,1694,0,10,F,BAU,Db,0,0,1,1,-1.165113
1695,956031002,1695,0,10,F,BAU,E,H,1,1,1,-1.165113
1696,956031002,1696,0,10,F,BAU,G,NA,0,1,0,-1.165113
1697,956031002,1697,0,10,F,BAU,H,0,0,1,0,-1.165113
1698,956031002,1698,0,10,F,BAU,I,NA,0,H,1,-1.165113
1699,956031002,1699,0,10,F,BAU,J,1,1,1,1,-1.165113
1700,956031002,1700,0,10,F,BAU,K,2,0,2,0,-1.165113
1701,956031002,1701,0,10,F,BAU,L,H,0,H,0,-1.165113
1702,956031002,1702,0,10,F,BAU,M,NA,0,NA,0,-1.165113
1703,956031002,1703,0,10,F,BAU,N,NA,NA,H,1,-1.165113
1704,956031002,1704,0,10,F,BAU,P,NA,NA,H,0,-1.165113
1705,956031002,1705,0,10,F,BAU,Q,NA,NA,H,0,-1.165113
1706,956031002,1706,0,10,F,BAU,U,NA,NA,1,0,-1.165113
1707,956031002,1707,0,10,F,BAU,V,NA,NA,1,0,-1.165113
1708,956031002,1708,0,10,F,BAU,X,NA,NA,H,0,-1.165113
1709,956031002,1709,0,10,F,BAU,X15,2,1,H,0,-1.165113
1710,956031002,1710,0,10,F,BAU,X21,NA,NA,1,1,-1.165113
1711,956031002,1711,0,10,F,BAU,X31.1,H,0,H,1,-1.165113
1712,956031002,1712,0,10,F,BAU,X32,NA,NA,H,0,-1.165113
1713,956031002,1713,0,10,F,BAU,X33,NA,0,H,0,-1.165113
1714,956031002,1714,0,10,F,BAU,X37,NA,0,H,0,-1.165113
1715,956031002,1715,0,10,F,BAU,X50,NA,NA,H,0,-1.165113
1716,956031002,1716,0,10,F,BAU,Z,NA,NA,H,0,-1.165113
1717,956031003,1717,0,10,M,REV,B,1,1,1,1,-1.581343
1718,956031003,1718,0,10,M,REV,C,0,1,H,1,-1.581343
1719,956031003,1719,0,10,M,REV,Da,1,1,1,1,-1.581343
1720,956031003,1720,0,10,M,REV,Db,0,0,0,0,-1.581343
1721,956031003,1721,0,10,M,REV,E,1,1,1,1,-1.581343
1722,956031003,1722,0,10,M,REV,G,2,1,1,0,-1.581343
1723,956031003,1723,0,10,M,REV,H,H,0,1,0,-1.581343
1724,956031003,1724,0,10,M,REV,I,0,0,H,0,-1.581343
1725,956031003,1725,0,10,M,REV,J,NA,0,1,1,-1.581343
1726,956031003,1726,0,10,M,REV,K,2,1,2,0,-1.581343
1727,956031003,1727,0,10,M,REV,L,H,0,H,0,-1.581343
1728,956031003,1728,0,10,M,REV,M,H,0,H,0,-1.581343
1729,956031003,1729,0,10,M,REV,N,NA,NA,H,1,-1.581343
1730,956031003,1730,0,10,M,REV,P,NA,NA,3,0,-1.581343
1731,956031003,1731,0,10,M,REV,Q,NA,NA,1,0,-1.581343
1732,956031003,1732,0,10,M,REV,U,NA,NA,1,0,-1.581343
1733,956031003,1733,0,10,M,REV,V,NA,NA,1,0,-1.581343
1734,956031003,1734,0,10,M,REV,X,NA,NA,H,0,-1.581343
1735,956031003,1735,0,10,M,REV,X15,2,0,H,0,-1.581343
1736,956031003,1736,0,10,M,REV,X21,NA,NA,1,0,-1.581343
1737,956031003,1737,0,10,M,REV,X31.1,NA,NA,H,1,-1.581343
1738,956031003,1738,0,10,M,REV,X32,NA,NA,0,0,-1.581343
1739,956031003,1739,0,10,M,REV,X33,H,0,H,0,-1.581343
1740,956031003,1740,0,10,M,REV,X37,NA,0,H,0,-1.581343
1741,956031003,1741,0,10,M,REV,X50,NA,NA,1,0,-1.581343
1742,956031003,1742,0,10,M,REV,Z,NA,NA,0,0,-1.581343
1743,956031004,1743,0,10,F,LT,B,1,1,H,1,-1.8696
1744,956031004,1744,0,10,F,LT,C,H,1,H,1,-1.8696
1745,956031004,1745,0,10,F,LT,Da,1,1,1,1,-1.8696
1746,956031004,1746,0,10,F,LT,Db,0,0,1,1,-1.8696
1747,956031004,1747,0,10,F,LT,E,1,1,1,1,-1.8696
1748,956031004,1748,0,10,F,LT,G,NA,0,2,1,-1.8696
1749,956031004,1749,0,10,F,LT,H,0,0,H,0,-1.8696
1750,956031004,1750,0,10,F,LT,I,NA,0,H,0,-1.8696
1751,956031004,1751,0,10,F,LT,J,0,1,2,0,-1.8696
1752,956031004,1752,0,10,F,LT,K,H,0,2,1,-1.8696
1753,956031004,1753,0,10,F,LT,L,H,0,1,0,-1.8696
1754,956031004,1754,0,10,F,LT,M,NA,0,3,1,-1.8696
1755,956031004,1755,0,10,F,LT,N,NA,NA,H,0,-1.8696
1756,956031004,1756,0,10,F,LT,P,NA,NA,3,2,-1.8696
1757,956031004,1757,0,10,F,LT,Q,NA,NA,0,0,-1.8696
1758,956031004,1758,0,10,F,LT,U,NA,NA,1,0,-1.8696
1759,956031004,1759,0,10,F,LT,V,NA,NA,1,0,-1.8696
1760,956031004,1760,0,10,F,LT,X,NA,NA,H,0,-1.8696
1761,956031004,1761,0,10,F,LT,X15,NA,0,1,1,-1.8696
1762,956031004,1762,0,10,F,LT,X21,NA,NA,3,1,-1.8696
1763,956031004,1763,0,10,F,LT,X31.1,NA,NA,H,1,-1.8696
1764,956031004,1764,0,10,F,LT,X32,NA,NA,0,0,-1.8696
1765,956031004,1765,0,10,F,LT,X33,H,0,H,0,-1.8696
1766,956031004,1766,0,10,F,LT,X37,NA,NA,1,0,-1.8696
1767,956031004,1767,0,10,F,LT,X50,NA,NA,H,0,-1.8696
1768,956031004,1768,0,10,F,LT,Z,NA,NA,H,0,-1.8696
1769,956031006,1769,0,10,F,BAU,B,1,1,H,1,0.3949235
1770,956031006,1770,0,10,F,BAU,C,H,1,H,1,0.3949235
1771,956031006,1771,0,10,F,BAU,Da,1,1,1,1,0.3949235
1772,956031006,1772,0,10,F,BAU,Db,1,1,1,1,0.3949235
1773,956031006,1773,0,10,F,BAU,E,2,1,1,1,0.3949235
1774,956031006,1774,0,10,F,BAU,G,2,1,2,1,0.3949235
1775,956031006,1775,0,10,F,BAU,H,2,0,3,1,0.3949235
1776,956031006,1776,0,10,F,BAU,I,H,0,H,0,0.3949235
1777,956031006,1777,0,10,F,BAU,J,NA,0,1,1,0.3949235
1778,956031006,1778,0,10,F,BAU,K,H,0,2,0,0.3949235
1779,956031006,1779,0,10,F,BAU,L,NA,NA,H,0,0.3949235
1780,956031006,1780,0,10,F,BAU,M,NA,NA,H,0,0.3949235
1781,956031006,1781,0,10,F,BAU,N,NA,NA,H,0,0.3949235
1782,956031006,1782,0,10,F,BAU,P,NA,NA,3,2,0.3949235
1783,956031006,1783,0,10,F,BAU,Q,NA,NA,0,0,0.3949235
1784,956031006,1784,0,10,F,BAU,U,NA,NA,1,0,0.3949235
1785,956031006,1785,0,10,F,BAU,V,NA,NA,1,0,0.3949235
1786,956031006,1786,0,10,F,BAU,X,NA,NA,H,0,0.3949235
1787,956031006,1787,0,10,F,BAU,X15,NA,NA,2,1,0.3949235
1788,956031006,1788,0,10,F,BAU,X21,NA,NA,1,1,0.3949235
1789,956031006,1789,0,10,F,BAU,X31.1,NA,NA,H,0,0.3949235
1790,956031006,1790,0,10,F,BAU,X32,NA,NA,0,0,0.3949235
1791,956031006,1791,0,10,F,BAU,X33,NA,NA,H,0,0.3949235
1792,956031006,1792,0,10,F,BAU,X37,NA,NA,H,0,0.3949235
1793,956031006,1793,0,10,F,BAU,X50,NA,NA,1,0,0.3949235
1794,956031006,1794,0,10,F,BAU,Z,NA,NA,H,0,0.3949235
1795,956031007,1795,0,10,M,REV,B,1,1,H,1,-0.4339415
1796,956031007,1796,0,10,M,REV,C,H,1,H,1,-0.4339415
1797,956031007,1797,0,10,M,REV,Da,1,1,2,1,-0.4339415
1798,956031007,1798,0,10,M,REV,Db,1,1,1,1,-0.4339415
1799,956031007,1799,0,10,M,REV,E,2,1,2,1,-0.4339415
1800,956031007,1800,0,10,M,REV,G,1,0,2,1,-0.4339415
1801,956031007,1801,0,10,M,REV,H,1,0,H,0,-0.4339415
1802,956031007,1802,0,10,M,REV,I,NA,0,1,0,-0.4339415
1803,956031007,1803,0,10,M,REV,J,H,0,0,0,-0.4339415
1804,956031007,1804,0,10,M,REV,K,NA,0,2,1,-0.4339415
1805,956031007,1805,0,10,M,REV,L,NA,NA,H,1,-0.4339415
1806,956031007,1806,0,10,M,REV,M,NA,NA,1,0,-0.4339415
1807,956031007,1807,0,10,M,REV,N,NA,NA,H,0,-0.4339415
1808,956031007,1808,0,10,M,REV,P,NA,NA,3,1,-0.4339415
1809,956031007,1809,0,10,M,REV,Q,NA,NA,1,0,-0.4339415
1810,956031007,1810,0,10,M,REV,U,NA,NA,1,0,-0.4339415
1811,956031007,1811,0,10,M,REV,V,NA,NA,1,0,-0.4339415
1812,956031007,1812,0,10,M,REV,X,NA,NA,H,0,-0.4339415
1813,956031007,1813,0,10,M,REV,X15,NA,NA,H,0,-0.4339415
1814,956031007,1814,0,10,M,REV,X21,NA,NA,1,1,-0.4339415
1815,956031007,1815,0,10,M,REV,X31.1,NA,NA,H,1,-0.4339415
1816,956031007,1816,0,10,M,REV,X32,NA,NA,0,0,-0.4339415
1817,956031007,1817,0,10,M,REV,X33,NA,NA,H,0,-0.4339415
1818,956031007,1818,0,10,M,REV,X37,NA,NA,1,0,-0.4339415
1819,956031007,1819,0,10,M,REV,X50,NA,NA,1,0,-0.4339415
1820,956031007,1820,0,10,M,REV,Z,NA,NA,H,0,-0.4339415
1821,956031008,1821,0,10,M,LT,B,1,1,H,1,0.3742034
1822,956031008,1822,0,10,M,LT,C,H,1,H,1,0.3742034
1823,956031008,1823,0,10,M,LT,Da,1,1,1,1,0.3742034
1824,956031008,1824,0,10,M,LT,Db,1,1,1,1,0.3742034
1825,956031008,1825,0,10,M,LT,E,2,1,1,0,0.3742034
1826,956031008,1826,0,10,M,LT,G,2,1,2,0,0.3742034
1827,956031008,1827,0,10,M,LT,H,2,0,1,0,0.3742034
1828,956031008,1828,0,10,M,LT,I,H,0,H,0,0.3742034
1829,956031008,1829,0,10,M,LT,J,1,1,1,1,0.3742034
1830,956031008,1830,0,10,M,LT,K,H,0,2,0,0.3742034
1831,956031008,1831,0,10,M,LT,L,H,0,H,1,0.3742034
1832,956031008,1832,0,10,M,LT,M,NA,0,H,0,0.3742034
1833,956031008,1833,0,10,M,LT,N,NA,NA,H,0,0.3742034
1834,956031008,1834,0,10,M,LT,P,NA,NA,2,0,0.3742034
1835,956031008,1835,0,10,M,LT,Q,NA,NA,0,0,0.3742034
1836,956031008,1836,0,10,M,LT,U,NA,NA,0,0,0.3742034
1837,956031008,1837,0,10,M,LT,V,NA,NA,1,0,0.3742034
1838,956031008,1838,0,10,M,LT,X,NA,NA,2,0,0.3742034
1839,956031008,1839,0,10,M,LT,X15,NA,0,H,0,0.3742034
1840,956031008,1840,0,10,M,LT,X21,NA,NA,NA,0,0.3742034
1841,956031008,1841,0,10,M,LT,X31.1,NA,NA,H,1,0.3742034
1842,956031008,1842,0,10,M,LT,X32,NA,NA,0,0,0.3742034
1843,956031008,1843,0,10,M,LT,X33,NA,0,H,0,0.3742034
1844,956031008,1844,0,10,M,LT,X37,NA,NA,H,0,0.3742034
1845,956031008,1845,0,10,M,LT,X50,NA,NA,1,0,0.3742034
1846,956031008,1846,0,10,M,LT,Z,NA,NA,H,0,0.3742034
1847,956031009,1847,0,10,F,LT,B,1,1,H,1,0.3742034
1848,956031009,1848,0,10,F,LT,C,H,0,H,1,0.3742034
1849,956031009,1849,0,10,F,LT,Da,1,1,1,1,0.3742034
1850,956031009,1850,0,10,F,LT,Db,1,1,1,1,0.3742034
1851,956031009,1851,0,10,F,LT,E,2,1,1,1,0.3742034
1852,956031009,1852,0,10,F,LT,G,1,0,1,0,0.3742034
1853,956031009,1853,0,10,F,LT,H,3,1,3,1,0.3742034
1854,956031009,1854,0,10,F,LT,I,NA,0,2,1,0.3742034
1855,956031009,1855,0,10,F,LT,J,1,0,1,1,0.3742034
1856,956031009,1856,0,10,F,LT,K,H,0,2,1,0.3742034
1857,956031009,1857,0,10,F,LT,L,H,0,H,1,0.3742034
1858,956031009,1858,0,10,F,LT,M,NA,NA,2,1,0.3742034
1859,956031009,1859,0,10,F,LT,N,NA,NA,H,1,0.3742034
1860,956031009,1860,0,10,F,LT,P,NA,NA,3,2,0.3742034
1861,956031009,1861,0,10,F,LT,Q,NA,NA,1,0,0.3742034
1862,956031009,1862,0,10,F,LT,U,NA,NA,1,0,0.3742034
1863,956031009,1863,0,10,F,LT,V,NA,NA,1,0,0.3742034
1864,956031009,1864,0,10,F,LT,X,NA,NA,2,1,0.3742034
1865,956031009,1865,0,10,F,LT,X15,NA,0,2,1,0.3742034
1866,956031009,1866,0,10,F,LT,X21,NA,NA,3,1,0.3742034
1867,956031009,1867,0,10,F,LT,X31.1,NA,NA,H,0,0.3742034
1868,956031009,1868,0,10,F,LT,X32,NA,NA,0,0,0.3742034
1869,956031009,1869,0,10,F,LT,X33,NA,NA,H,0,0.3742034
1870,956031009,1870,0,10,F,LT,X37,NA,NA,3,1,0.3742034
1871,956031009,1871,0,10,F,LT,X50,NA,NA,1,0,0.3742034
1872,956031009,1872,0,10,F,LT,Z,NA,NA,0,1,0.3742034
1873,956031012,1873,0,10,F,LT,B,1,1,H,1,-0.8061025
1874,956031012,1874,0,10,F,LT,C,H,1,H,1,-0.8061025
1875,956031012,1875,0,10,F,LT,Da,1,1,1,1,-0.8061025
1876,956031012,1876,0,10,F,LT,Db,1,1,1,1,-0.8061025
1877,956031012,1877,0,10,F,LT,E,1,1,2,1,-0.8061025
1878,956031012,1878,0,10,F,LT,G,1,0,2,0,-0.8061025
1879,956031012,1879,0,10,F,LT,H,H,0,1,0,-0.8061025
1880,956031012,1880,0,10,F,LT,I,H,0,0,0,-0.8061025
1881,956031012,1881,0,10,F,LT,J,H,0,1,0,-0.8061025
1882,956031012,1882,0,10,F,LT,K,NA,NA,1,1,-0.8061025
1883,956031012,1883,0,10,F,LT,L,NA,NA,H,0,-0.8061025
1884,956031012,1884,0,10,F,LT,M,NA,NA,1,0,-0.8061025
1885,956031012,1885,0,10,F,LT,N,NA,NA,H,0,-0.8061025
1886,956031012,1886,0,10,F,LT,P,NA,NA,2,0,-0.8061025
1887,956031012,1887,0,10,F,LT,Q,NA,NA,0,0,-0.8061025
1888,956031012,1888,0,10,F,LT,U,NA,NA,1,0,-0.8061025
1889,956031012,1889,0,10,F,LT,V,NA,NA,1,0,-0.8061025
1890,956031012,1890,0,10,F,LT,X,NA,NA,2,0,-0.8061025
1891,956031012,1891,0,10,F,LT,X15,NA,NA,H,1,-0.8061025
1892,956031012,1892,0,10,F,LT,X21,NA,NA,3,1,-0.8061025
1893,956031012,1893,0,10,F,LT,X31.1,NA,NA,H,0,-0.8061025
1894,956031012,1894,0,10,F,LT,X32,NA,NA,0,0,-0.8061025
1895,956031012,1895,0,10,F,LT,X33,NA,NA,H,0,-0.8061025
1896,956031012,1896,0,10,F,LT,X37,NA,NA,1,0,-0.8061025
1897,956031012,1897,0,10,F,LT,X50,NA,NA,1,0,-0.8061025
1898,956031012,1898,0,10,F,LT,Z,NA,NA,0,0,-0.8061025
1899,956031013,1899,0,10,F,LT,B,1,1,H,1,0.3949235
1900,956031013,1900,0,10,F,LT,C,H,1,H,1,0.3949235
1901,956031013,1901,0,10,F,LT,Da,1,1,2,1,0.3949235
1902,956031013,1902,0,10,F,LT,Db,1,1,1,1,0.3949235
1903,956031013,1903,0,10,F,LT,E,1,1,1,1,0.3949235
1904,956031013,1904,0,10,F,LT,G,2,1,2,1,0.3949235
1905,956031013,1905,0,10,F,LT,H,3,1,2,1,0.3949235
1906,956031013,1906,0,10,F,LT,I,H,0,2,1,0.3949235
1907,956031013,1907,0,10,F,LT,J,H,0,2,1,0.3949235
1908,956031013,1908,0,10,F,LT,K,NA,0,2,1,0.3949235
1909,956031013,1909,0,10,F,LT,L,H,0,H,1,0.3949235
1910,956031013,1910,0,10,F,LT,M,NA,NA,3,1,0.3949235
1911,956031013,1911,0,10,F,LT,N,NA,NA,H,0,0.3949235
1912,956031013,1912,0,10,F,LT,P,NA,NA,1,0,0.3949235
1913,956031013,1913,0,10,F,LT,Q,NA,NA,0,0,0.3949235
1914,956031013,1914,0,10,F,LT,U,NA,NA,0,0,0.3949235
1915,956031013,1915,0,10,F,LT,V,NA,NA,1,0,0.3949235
1916,956031013,1916,0,10,F,LT,X,NA,NA,1,0,0.3949235
1917,956031013,1917,0,10,F,LT,X15,NA,NA,2,1,0.3949235
1918,956031013,1918,0,10,F,LT,X21,NA,NA,3,1,0.3949235
1919,956031013,1919,0,10,F,LT,X31.1,NA,NA,H,0,0.3949235
1920,956031013,1920,0,10,F,LT,X32,NA,NA,H,0,0.3949235
1921,956031013,1921,0,10,F,LT,X33,NA,NA,H,1,0.3949235
1922,956031013,1922,0,10,F,LT,X37,NA,NA,3,NA,0.3949235
1923,956031013,1923,0,10,F,LT,X50,NA,NA,0,0,0.3949235
1924,956031013,1924,0,10,F,LT,Z,NA,NA,0,1,0.3949235
1925,956031015,1925,0,10,F,LT,B,H,0,H,1,-0.5067766
1926,956031015,1926,0,10,F,LT,C,H,1,H,1,-0.5067766
1927,956031015,1927,0,10,F,LT,Da,1,1,2,1,-0.5067766
1928,956031015,1928,0,10,F,LT,Db,1,1,1,1,-0.5067766
1929,956031015,1929,0,10,F,LT,E,1,1,1,1,-0.5067766
1930,956031015,1930,0,10,F,LT,G,NA,0,1,1,-0.5067766
1931,956031015,1931,0,10,F,LT,H,1,0,3,1,-0.5067766
1932,956031015,1932,0,10,F,LT,I,NA,0,H,0,-0.5067766
1933,956031015,1933,0,10,F,LT,J,H,0,2,1,-0.5067766
1934,956031015,1934,0,10,F,LT,K,NA,NA,2,1,-0.5067766
1935,956031015,1935,0,10,F,LT,L,NA,NA,H,1,-0.5067766
1936,956031015,1936,0,10,F,LT,M,NA,NA,2,1,-0.5067766
1937,956031015,1937,0,10,F,LT,N,NA,NA,H,1,-0.5067766
1938,956031015,1938,0,10,F,LT,P,NA,NA,3,2,-0.5067766
1939,956031015,1939,0,10,F,LT,Q,NA,NA,0,0,-0.5067766
1940,956031015,1940,0,10,F,LT,U,NA,NA,1,0,-0.5067766
1941,956031015,1941,0,10,F,LT,V,NA,NA,1,0,-0.5067766
1942,956031015,1942,0,10,F,LT,X,NA,NA,0,0,-0.5067766
1943,956031015,1943,0,10,F,LT,X15,NA,NA,NA,1,-0.5067766
1944,956031015,1944,0,10,F,LT,X21,NA,NA,3,1,-0.5067766
1945,956031015,1945,0,10,F,LT,X31.1,NA,NA,H,0,-0.5067766
1946,956031015,1946,0,10,F,LT,X32,NA,NA,0,0,-0.5067766
1947,956031015,1947,0,10,F,LT,X33,NA,NA,H,0,-0.5067766
1948,956031015,1948,0,10,F,LT,X37,NA,NA,1,0,-0.5067766
1949,956031015,1949,0,10,F,LT,X50,NA,NA,H,0,-0.5067766
1950,956031015,1950,0,10,F,LT,Z,NA,NA,NA,0,-0.5067766
1951,956031016,1951,0,10,F,REV,B,1,1,H,1,-0.8061025
1952,956031016,1952,0,10,F,REV,C,H,1,H,1,-0.8061025
1953,956031016,1953,0,10,F,REV,Da,1,1,1,1,-0.8061025
1954,956031016,1954,0,10,F,REV,Db,1,1,1,1,-0.8061025
1955,956031016,1955,0,10,F,REV,E,1,1,2,1,-0.8061025
1956,956031016,1956,0,10,F,REV,G,1,0,2,1,-0.8061025
1957,956031016,1957,0,10,F,REV,H,NA,0,1,0,-0.8061025
1958,956031016,1958,0,10,F,REV,I,NA,0,1,0,-0.8061025
1959,956031016,1959,0,10,F,REV,J,H,0,1,1,-0.8061025
1960,956031016,1960,0,10,F,REV,K,NA,NA,2,1,-0.8061025
1961,956031016,1961,0,10,F,REV,L,NA,NA,H,0,-0.8061025
1962,956031016,1962,0,10,F,REV,M,NA,NA,1,0,-0.8061025
1963,956031016,1963,0,10,F,REV,N,NA,NA,H,0,-0.8061025
1964,956031016,1964,0,10,F,REV,P,NA,NA,2,0,-0.8061025
1965,956031016,1965,0,10,F,REV,Q,NA,NA,1,0,-0.8061025
1966,956031016,1966,0,10,F,REV,U,NA,NA,1,0,-0.8061025
1967,956031016,1967,0,10,F,REV,V,NA,NA,1,0,-0.8061025
1968,956031016,1968,0,10,F,REV,X,NA,NA,0,0,-0.8061025
1969,956031016,1969,0,10,F,REV,X15,NA,NA,NA,0,-0.8061025
1970,956031016,1970,0,10,F,REV,X21,NA,NA,1,0,-0.8061025
1971,956031016,1971,0,10,F,REV,X31.1,NA,NA,H,1,-0.8061025
1972,956031016,1972,0,10,F,REV,X32,NA,NA,0,0,-0.8061025
1973,956031016,1973,0,10,F,REV,X33,NA,NA,H,0,-0.8061025
1974,956031016,1974,0,10,F,REV,X37,NA,NA,1,0,-0.8061025
1975,956031016,1975,0,10,F,REV,X50,NA,NA,H,0,-0.8061025
1976,956031016,1976,0,10,F,REV,Z,NA,NA,H,0,-0.8061025
1977,956031017,1977,0,10,M,REV,B,1,1,H,1,-0.0158214
1978,956031017,1978,0,10,M,REV,C,H,1,2,1,-0.0158214
1979,956031017,1979,0,10,M,REV,Da,2,1,2,1,-0.0158214
1980,956031017,1980,0,10,M,REV,Db,1,1,1,1,-0.0158214
1981,956031017,1981,0,10,M,REV,E,1,1,2,1,-0.0158214
1982,956031017,1982,0,10,M,REV,G,2,1,2,1,-0.0158214
1983,956031017,1983,0,10,M,REV,H,1,0,1,0,-0.0158214
1984,956031017,1984,0,10,M,REV,I,H,0,1,0,-0.0158214
1985,956031017,1985,0,10,M,REV,J,H,0,2,1,-0.0158214
1986,956031017,1986,0,10,M,REV,K,H,0,2,1,-0.0158214
1987,956031017,1987,0,10,M,REV,L,NA,0,H,0,-0.0158214
1988,956031017,1988,0,10,M,REV,M,NA,NA,1,1,-0.0158214
1989,956031017,1989,0,10,M,REV,N,NA,NA,1,0,-0.0158214
1990,956031017,1990,0,10,M,REV,P,NA,NA,1,0,-0.0158214
1991,956031017,1991,0,10,M,REV,Q,NA,NA,1,0,-0.0158214
1992,956031017,1992,0,10,M,REV,U,NA,NA,1,1,-0.0158214
1993,956031017,1993,0,10,M,REV,V,NA,NA,H,0,-0.0158214
1994,956031017,1994,0,10,M,REV,X,NA,NA,2,1,-0.0158214
1995,956031017,1995,0,10,M,REV,X15,NA,NA,H,0,-0.0158214
1996,956031017,1996,0,10,M,REV,X21,NA,NA,3,1,-0.0158214
1997,956031017,1997,0,10,M,REV,X31.1,NA,NA,H,0,-0.0158214
1998,956031017,1998,0,10,M,REV,X32,NA,NA,0,0,-0.0158214
1999,956031017,1999,0,10,M,REV,X33,NA,NA,H,1,-0.0158214
2000,956031017,2000,0,10,M,REV,X37,NA,NA,1,0,-0.0158214
2001,956031017,2001,0,10,M,REV,X50,NA,NA,H,0,-0.0158214
2002,956031017,2002,0,10,M,REV,Z,NA,NA,2,0,-0.0158214
2003,956031101,2003,0,11,F,LT,B,1,1,H,1,0.126381
2004,956031101,2004,0,11,F,LT,C,H,1,H,1,0.126381
2005,956031101,2005,0,11,F,LT,Da,H,1,1,1,0.126381
2006,956031101,2006,0,11,F,LT,Db,1,1,1,1,0.126381
2007,956031101,2007,0,11,F,LT,E,H,1,1,1,0.126381
2008,956031101,2008,0,11,F,LT,G,2,1,1,1,0.126381
2009,956031101,2009,0,11,F,LT,H,NA,0,2,0,0.126381
2010,956031101,2010,0,11,F,LT,I,H,0,NA,NA,0.126381
2011,956031101,2011,0,11,F,LT,J,NA,0,1,1,0.126381
2012,956031101,2012,0,11,F,LT,K,NA,0,2,0,0.126381
2013,956031101,2013,0,11,F,LT,L,NA,NA,H,0,0.126381
2014,956031101,2014,0,11,F,LT,M,NA,NA,NA,NA,0.126381
2015,956031101,2015,0,11,F,LT,N,NA,NA,H,0,0.126381
2016,956031101,2016,0,11,F,LT,P,NA,NA,NA,NA,0.126381
2017,956031101,2017,0,11,F,LT,Q,NA,NA,NA,NA,0.126381
2018,956031101,2018,0,11,F,LT,U,NA,NA,0,0,0.126381
2019,956031101,2019,0,11,F,LT,V,NA,NA,1,0,0.126381
2020,956031101,2020,0,11,F,LT,X,NA,NA,NA,NA,0.126381
2021,956031101,2021,0,11,F,LT,X15,NA,NA,NA,NA,0.126381
2022,956031101,2022,0,11,F,LT,X21,NA,NA,NA,NA,0.126381
2023,956031101,2023,0,11,F,LT,X31.1,NA,NA,H,0,0.126381
2024,956031101,2024,0,11,F,LT,X32,NA,NA,0,0,0.126381
2025,956031101,2025,0,11,F,LT,X33,NA,NA,H,0,0.126381
2026,956031101,2026,0,11,F,LT,X37,NA,NA,H,0,0.126381
2027,956031101,2027,0,11,F,LT,X50,NA,NA,H,NA,0.126381
2028,956031101,2028,0,11,F,LT,Z,NA,NA,NA,NA,0.126381
2029,956031102,2029,0,11,M,BAU,B,H,0,1,1,0.3810206
2030,956031102,2030,0,11,M,BAU,C,H,1,H,1,0.3810206
2031,956031102,2031,0,11,M,BAU,Da,2,1,1,1,0.3810206
2032,956031102,2032,0,11,M,BAU,Db,1,1,1,1,0.3810206
2033,956031102,2033,0,11,M,BAU,E,1,1,1,1,0.3810206
2034,956031102,2034,0,11,M,BAU,G,2,1,2,1,0.3810206
2035,956031102,2035,0,11,M,BAU,H,H,0,3,1,0.3810206
2036,956031102,2036,0,11,M,BAU,I,H,0,1,0,0.3810206
2037,956031102,2037,0,11,M,BAU,J,1,1,1,1,0.3810206
2038,956031102,2038,0,11,M,BAU,K,H,0,H,0,0.3810206
2039,956031102,2039,0,11,M,BAU,L,H,0,H,0,0.3810206
2040,956031102,2040,0,11,M,BAU,M,H,0,1,0,0.3810206
2041,956031102,2041,0,11,M,BAU,N,NA,NA,H,0,0.3810206
2042,956031102,2042,0,11,M,BAU,P,NA,NA,3,2,0.3810206
2043,956031102,2043,0,11,M,BAU,Q,NA,NA,0,0,0.3810206
